"","lon","lat","type","loctype","address","north","south","east","west","Outcome_St","Direction","Street_Nam","Suffix","Code_Enfor","Property_S","Program_De","Date_of_Ou","Council_Di","Zip_Code","ShapeSTAre","ShapeSTLen","OBJECTID","County_Tax","State_Parc","Address_Nu","Structures","Full_Address"
"178",-86.2689383,41.6891996,"street_address","range_interpolated","1047 cleveland ave, south bend, in 46628, usa",41.6905485802915,41.6878506197085,-86.2675893197085,-86.2702872802915,"Repaired",NA,"Cleveland","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-03-11T00:00:00.000Z","1","46628",3216.90997314453,238.024104688622,"179","018-1086-3613","71-08-02-155-018.000-026","1047",NA,"1047 Cleveland AVE South Bend, IN 46628"
"179",-86.2659918,41.6892602,"premise","rooftop","1034 vassar ave, south bend, in 46616, usa",41.6905904302915,41.6878924697085,-86.2646525697085,-86.2673505302915,"Demolished",NA,"Vassar","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-02T00:00:00.000Z","1","46616",3091.09243774414,223.971821000448,"180","018-1084-3525","71-08-02-183-001.000-026","1034","House","1034 Vassar AVE South Bend, IN 46616"
"180",-86.2835209,41.6893217,"premise","rooftop","1102 n olive st, south bend, in 46628, usa",41.6906661302915,41.6879681697085,-86.2821637197085,-86.2848616802915,"Repaired","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-30T00:00:00.000Z","2","46628",5062.61218261719,338.791580196585,"181","018-2090-3401","71-08-03-251-013.000-026","1102",NA,"1102 Olive ST South Bend, IN 46628"
"181",-86.2828072,41.6893375,"premise","rooftop","1101 n elmer st, south bend, in 46628, usa",41.6906763802915,41.6879784197085,-86.2814415697085,-86.2841395302915,"Demolished","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","2","46628",5072.03839111328,338.100092366173,"182","018-2090-3402","71-08-03-251-026.000-026","1101","House, Garage","1101 Elmer ST South Bend, IN 46628"
"182",-86.2815383,41.6895687,"premise","rooftop","1111 huey st, south bend, in 46628, usa",41.6909122802915,41.6882143197085,-86.2801907697085,-86.2828887302915,"Demolished",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-07-31T00:00:00.000Z","2","46628",5312.78234863281,341.159253106433,"183","018-2090-3396","71-08-03-252-024.000-026","1111","House, Garage, Fence","1111 Huey ST South Bend, IN 46628"
"183",-86.2810228,41.689552,"premise","rooftop","1110 huey st, south bend, in 46628, usa",41.6909068802915,41.6882089197085,-86.2796892197085,-86.2823871802915,"Repaired",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-11-29T00:00:00.000Z","2","46628",5259.31317138672,340.721465476011,"184","018-2092-3482","71-08-03-253-011.000-026","1110","House, Garage","1110 Huey ST South Bend, IN 46628"
"184",-86.280309,41.6895679,"premise","rooftop","1109 o brien st, south bend, in 46628, usa",41.6909164802915,41.6882185197085,-86.2789636697085,-86.2816616302915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-04-11T00:00:00.000Z","2","46628",5159.44104003906,339.096613927537,"185","018-2092-3483","71-08-03-253-024.000-026","1109","House, Fence","1109 O'Brien ST South Bend, IN 46628"
"185",-86.2791293,41.6895784,"premise","rooftop","1107 n johnson st, south bend, in 46628, usa",41.6909352302915,41.6882372697085,-86.2777792197085,-86.2804771802915,NA,NA,"Johnson","ST","Repair Order","Repairs Pending",NA,NA,"2","46628",5019.4108581543,330.972176007782,"186","018-2092-3485","71-08-03-254-024.000-026","1107","House","1107 Johnson ST South Bend, IN 46628"
"186",-86.2786832,41.6895542,"premise","rooftop","1110 n johnson st, south bend, in 46628, usa",41.6909181802915,41.6882202197085,-86.2773140197085,-86.2800119802915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-17T00:00:00.000Z","1","46628",5384.27355957031,336.427597956548,"187","018-2078-2832","71-08-03-276-011.000-026","1110","House","1110 Johnson ST South Bend, IN 46628"
"187",-86.265962,41.6899298,"premise","rooftop","1116 allen st, south bend, in 46616, usa",41.6912864802915,41.6885885197085,-86.2646068697085,-86.2673048302915,"Demolished",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-05-16T00:00:00.000Z","1","46616",3868.53482055664,308.116965128465,"188","018-1084-3518","71-08-02-178-011.000-026","1116",NA,"1116 Allen ST South Bend, IN 46616"
"188",-86.2791194,41.6899182,"premise","rooftop","1119 n johnson st, south bend, in 46628, usa",41.6912582802915,41.6885603197085,-86.2777894697085,-86.2804874302915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-08-31T00:00:00.000Z","1","46628",4955.07891845703,329.897496142143,"189","018-2092-3473","71-08-03-254-021.000-026","1119","House, Garage","1119 Johnson ST South Bend, IN 46628"
"189",-86.278009,41.690582,"premise","rooftop","1145 n brookfield st, south bend, in 46628, usa",41.6919311802915,41.6892332197085,-86.2766447697085,-86.2793427302915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2016-04-28T00:00:00.000Z","1","46628",4915.80764770508,325.78706331802,"190","018-2080-2896","71-08-03-276-015.000-026","1145","House","1145 Brookfield ST South Bend, IN 46628"
"190",-86.2775331,41.6911497,"premise","rooftop","1210 n brookfield st, south bend, in 46628, usa",41.6924885302915,41.6897905697085,-86.2761691697085,-86.2788671302915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-08-31T00:00:00.000Z","1","46628",5483.75598144531,353.58264698004,"191","018-2083-3069","71-08-03-227-027.000-026","1210","House, Garage, Fence","1210 Brookfield ST South Bend, IN 46628"
"191",-86.27674,41.691163,"premise","rooftop","1209 college st, south bend, in 46628, usa",41.6925062802915,41.6898083197085,-86.2753913197085,-86.2780892802915,"Repaired",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-04-03T00:00:00.000Z","1","46628",5451.41714477539,351.377679592409,"192","018-2083-3070","71-08-03-227-050.000-026","1209","House","1209 College ST South Bend, IN 46628"
"192",-86.3057012,41.6898213,"premise","rooftop","1134 sussex dr, south bend, in 46628, usa",41.6911655802915,41.6884676197085,-86.3043953697085,-86.3070933302915,"Repaired",NA,"Sussex","DR","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-04-21T00:00:00.000Z","2","46628",9575.63137817383,408.346161441298,"193","018-2202-7710","71-08-04-130-006.000-026","1134",NA,"1134 Sussex DR South Bend, IN 46628"
"193",-86.2766607,41.6900331,"premise","rooftop","1125 college st, south bend, in 46628, usa",41.6913689302915,41.6886709697085,-86.2753163697085,-86.2780143302915,"Repaired",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-01-31T00:00:00.000Z","1","46628",5465.53997802734,350.317969100214,"194","018-2080-2918","71-08-03-277-020.000-026","1125",NA,"1125 College ST South Bend, IN 46628"
"194",-86.2629852,41.6900056,"street_address","rooftop","1088 woodward ave, south bend, in 46616, usa",41.6913545802915,41.6886566197085,-86.2616362197085,-86.2643341802915,NA,NA,"Woodward","AVE","Repair Order","Repairs Pending",NA,NA,NA,"46616",5266.09848022461,325.340899148565,"195","018-1063-2690","71-08-02-252-003.000-026","1088","House, Garage","1088 Woodward AVE South Bend, IN 46616"
"195",-86.2427898,41.6898961,"street_address","range_interpolated","1109 n hill st, south bend, in 46617, usa",41.6912450802915,41.6885471197085,-86.2414408197085,-86.2441387802915,"Repaired","N","Hill","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-04-06T00:00:00.000Z",NA,"46617",5216.20175170898,394.194067100972,"196","018-5110-3934","71-08-01-252-013.000-026","1109","House
 ","1109 Hill ST South Bend, IN 46617"
"196",-86.2839571,41.690191,"premise","rooftop","1141 n olive st, south bend, in 46628, usa",41.6915304302915,41.6888324697085,-86.2826275197085,-86.2853254802915,"Repaired","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-06-06T00:00:00.000Z","2","46628",4605.77252197266,314.19163778558,"197","018-2051-1798","71-08-03-179-018.000-026","1141",NA,"1141 Olive ST South Bend, IN 46628"
"197",-86.2786832,41.6896708,"premise","rooftop","1114 n johnson st, south bend, in 46628, usa",41.6910182302915,41.6883202697085,-86.2773293697085,-86.2800273302915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-09-18T00:00:00.000Z","1","46628",4805.298828125,327.190132082248,"198","018-2080-2927","71-08-03-276-010.000-026","1114","House","1114 Johnson ST South Bend, IN 46628"
"198",-86.2810624,41.6896699,"premise","rooftop","1114 huey st, south bend, in 46628, usa",41.6910170302915,41.6883190697085,-86.2797046697085,-86.2824026302915,"Demolished",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-07-25T00:00:00.000Z","2","46628",5113.02014160156,338.459277261274,"199","018-2092-3478","71-08-03-253-010.000-026","1114",NA,"1114 Huey ST South Bend, IN 46628"
"199",-86.2811021,41.6932475,"premise","rooftop","1348 huey st, south bend, in 46628, usa",41.6946135302915,41.6919155697085,-86.2797658197085,-86.2824637802915,"Repaired & Occupied",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-01-20T00:00:00.000Z","2","46628",6841.07705688477,361.336664750629,"200","018-2196-7358","71-08-03-203-007.000-026","1348",NA,"1348 Huey ST South Bend, IN 46628"
"200",-86.2701168,41.6867503,"premise","rooftop","821 diamond ave, south bend, in 46628, usa",41.6881098302915,41.6854118697085,-86.2687636197085,-86.2714615802915,"Repaired",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-08-19T00:00:00.000Z","1","46628",5423.68804931641,352.997741524647,"201","018-1089-3781","71-08-02-158-020.000-026","821",NA,"821 Diamond AVE South Bend, IN 46628"
"201",-86.285107,41.6898393,"premise","rooftop","1125 fremont st, south bend, in 46628, usa",41.6911967302915,41.6884987697085,-86.2837507197085,-86.2864486802915,"Repaired",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-06-02T00:00:00.000Z","2","46628",5154.55239868164,339.988143264183,"202","018-2047-1649","71-08-03-178-018.000-026","1125",NA,"1125 Fremont ST South Bend, IN 46628"
"202",-86.2883891,41.6922237,"street_address","rooftop","1248 eclipse pl, south bend, in 46628, usa",41.6935726802915,41.6908747197085,-86.2870401197085,-86.2897380802915,"Repaired",NA,"Eclipse","PL","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-09-26T00:00:00.000Z","2","46628",6502.66708374023,364.274293459723,"203","018-2045-1558","71-08-03-130-001.000-026","1248",NA,"1248 Eclipse PL South Bend, IN 46628"
"203",-86.2702556,41.6894566,"premise","rooftop","1101 diamond ave, south bend, in 46628, usa",41.6908052302915,41.6881072697085,-86.2688790197085,-86.2715769802915,"Demolished",NA,"Diamond","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-26T00:00:00.000Z","1","46628",4880.68606567383,323.365991869481,"204","018-1091-3874","71-08-02-102-036.000-026","1101",NA,"1101 Diamond AVE South Bend, IN 46628"
"204",-86.2843437,41.6893968,"premise","rooftop","1110 fremont st, south bend, in 46628, usa",41.6907554802915,41.6880575197085,-86.2829967197085,-86.2856946802915,"Demolished",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-27T00:00:00.000Z","2","46628",4487.97372436523,313.813728441547,"205","018-2051-1811","71-08-03-179-012.000-026","1110","House","1110 Fremont ST South Bend, IN 46628"
"205",-86.2826882,41.6894503,"premise","rooftop","1105 n elmer st, south bend, in 46628, usa",41.6907840302915,41.6880860697085,-86.2813650197085,-86.2840629802915,"Demolished","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-07-31T00:00:00.000Z","2","46628",5334.3840637207,342.209660844654,"206","018-2090-3398","71-08-03-251-025.000-026","1105",NA,"1105 Elmer ST South Bend, IN 46628"
"206",-86.2786832,41.6894765,"premise","rooftop","1106 n johnson st, south bend, in 46628, usa",41.6908116302915,41.6881136697085,-86.2773269697085,-86.2800249302915,"Repaired",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-02-07T00:00:00.000Z","1","46628",5633.87591552734,340.396220217179,"207","018-2078-2834","71-08-03-276-012.000-026","1106",NA,"1106 Johnson ST South Bend, IN 46628"
"207",-86.2803487,41.6894525,"premise","rooftop","1105 o brien st, south bend, in 46628, usa",41.6908035802915,41.6881056197085,-86.2789850697085,-86.2816830302915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-05T00:00:00.000Z","2","46628",5239.31289672852,340.283351357363,"208","018-2092-3487","71-08-03-253-025.000-026","1105","House, Fence","1105 O'Brien ST South Bend, IN 46628"
"208",-86.2766607,41.6894889,"premise","rooftop","1105 college st, south bend, in 46628, usa",41.6908408302915,41.6881428697085,-86.2753164697085,-86.2780144302915,"Repaired",NA,"College","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-03-22T00:00:00.000Z","1","46628",3785.83312988281,259.847280937935,"209","018-2077-2796","71-08-03-277-025.000-026","1105","House, Garage","1105 College ST South Bend, IN 46628"
"209",-86.2858008,41.6893369,"premise","rooftop","1110 n meade st, south bend, in 46628, usa",41.6906701802915,41.6879722197085,-86.2844673197085,-86.2871652802915,"Repaired","N","Meade","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-10-27T00:00:00.000Z","2","46628",8051.52340698242,414.329456810825,"210","018-2047-1661","71-08-03-178-023.000-026","1110",NA,"1110 Meade ST South Bend, IN 46628"
"210",-86.2692443,41.6894822,"premise","rooftop","1239 vassar ave, south bend, in 46628, usa",41.6908273302915,41.6881293697085,-86.2678864697085,-86.2705844302915,"Repaired",NA,"Vassar","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-09-03T00:00:00.000Z","1","46628",3468.89227294922,251.362127363198,"211","018-1092-3901","71-08-02-151-025.000-026","1239","House, Garage","1239 Vassar AVE South Bend, IN 46628"
"211",-86.2694029,41.6894873,"premise","rooftop","1243 vassar ave, south bend, in 46628, usa",41.6908367302915,41.6881387697085,-86.2680595197085,-86.2707574802915,"Repaired",NA,"Vassar","AVE","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",3719.00155639648,259.033904407688,"212","018-1092-3888","71-08-02-151-014.000-026","1243",NA,"1243 Vassar AVE South Bend, IN 46628"
"212",-86.2827675,41.6898805,"premise","rooftop","1121 n elmer st, south bend, in 46628, usa",41.6912330302915,41.6885350697085,-86.2814016697085,-86.2840996302915,NA,"N","Elmer","ST","Demo Affirmed","Demo Process: Utility Retirements",NA,NA,"2","46628",5130.91760253906,339.364481287611,"213","018-2090-3382","71-08-03-251-021.000-026","1121","House","1121 Elmer ST South Bend, IN 46628"
"213",-86.2815383,41.6898797,"premise","rooftop","1121 huey st, south bend, in 46628, usa",41.6912369302915,41.6885389697085,-86.2801951697085,-86.2828931302915,"Repaired",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-11-06T00:00:00.000Z","2","46628",4972.65710449219,335.910383049657,"214","018-2090-3384","71-08-03-252-021.000-026","1121",NA,"1121 Huey ST South Bend, IN 46628"
"214",-86.2779694,41.6899199,"premise","rooftop","1121 n brookfield st, south bend, in 46628, usa",41.6912583302915,41.6885603697085,-86.2766078697085,-86.2793058302915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-19T00:00:00.000Z","1","46628",4824.44338989258,324.331396228645,"215","018-2080-2920","71-08-03-276-021.000-026","1121",NA,"1121 Brookfield ST South Bend, IN 46628"
"215",-86.2659521,41.6897642,"premise","rooftop","1112 allen st, south bend, in 46616, usa",41.6911079302915,41.6884099697085,-86.2645995197085,-86.2672974802915,"Repaired",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-09-09T00:00:00.000Z","1","46616",4124.64334106445,332.065377658305,"216","018-1084-3520","71-08-02-178-013.000-026","1112","House, Fence","1112 Allen ST South Bend, IN 46616"
"216",-86.2791194,41.6896849,"premise","rooftop","1111 n johnson st, south bend, in 46628, usa",41.6910477302915,41.6883497697085,-86.2777759197085,-86.2804738802915,"Repaired",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-11-18T00:00:00.000Z","2","46628",5050.42379760742,331.455628866198,"217","018-2092-3481","71-08-03-254-023.000-026","1111","House, Garage","1111 Johnson ST South Bend, IN 46628"
"217",-86.2664281,41.6898185,"premise","rooftop","1111 allen st, south bend, in 46616, usa",41.6911560302915,41.6884580697085,-86.2650764197085,-86.2677743802915,"Deconstructed",NA,"Allen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Deconstruction","2014-10-03T00:00:00.000Z","1","46616",6747.44223022461,369.8911006729,"218","018-1084-3495","71-08-02-177-023.000-026","1111",NA,"1111 Allen ST South Bend, IN 46616"
